x,y,Group
0.0,1.0526315789473684,
0.2653061224489796,1.0633727175080558,She enters
0.5306122448979592,1.0741138560687433,She enters
0.7959183673469388,1.0848549946294306,She enters
1.0612244897959184,1.095596133190118,She enters
1.326530612244898,1.1063372717508055,She enters
1.5918367346938775,1.117078410311493,She enters
1.8571428571428572,1.1278195488721803,She enters
2.122448979591837,1.1385606874328678,She enters
2.3877551020408165,1.1493018259935555,She enters
2.653061224489796,1.1600429645542427,She enters
2.918367346938776,1.1707841031149302,She enters
3.183673469387755,1.1815252416756177,She enters
3.4489795918367347,1.1922663802363052,She enters
3.7142857142857144,1.2030075187969924,She enters
3.979591836734694,1.21374865735768,She enters
4.244897959183674,1.2244897959183674,She enters
4.510204081632653,1.2352309344790549,She enters
4.775510204081633,1.2459720730397421,She enters
5.040816326530613,1.2567132116004296,She enters
5.306122448979592,1.267454350161117,She enters
5.571428571428572,1.2781954887218046,She enters
5.836734693877552,1.2889366272824918,She enters
6.102040816326531,1.2996777658431793,She enters
6.36734693877551,1.3104189044038668,She enters
6.63265306122449,1.3211600429645542,She enters
6.8979591836734695,1.3319011815252417,She enters
7.163265306122449,1.342642320085929,She enters
7.428571428571429,1.3533834586466167,She enters
7.6938775510204085,1.364124597207304,She enters
7.959183673469388,1.3748657357679914,She enters
8.224489795918368,1.385606874328679,She enters
8.489795918367347,1.3963480128893664,She enters
8.755102040816327,1.4070891514500536,She enters
9.020408163265307,1.4178302900107411,She enters
9.285714285714286,1.4285714285714286,She enters
9.551020408163266,1.4393125671321159,She enters
9.816326530612246,1.4500537056928033,She enters
10.081632653061225,1.4607948442534908,She enters
10.346938775510205,1.4715359828141783,She enters
10.612244897959185,1.4822771213748656,She enters
10.877551020408164,1.493018259935553,She enters
11.142857142857144,1.5037593984962405,She enters
11.408163265306124,1.514500537056928,She enters
11.673469387755103,1.5252416756176153,She enters
11.938775510204083,1.535982814178303,She enters
12.204081632653063,1.5467239527389904,She enters
12.469387755102042,1.5574650912996777,She enters
12.73469387755102,1.5682062298603652,She enters
13.0,1.5789473684210527,She enters
13.26530612244898,1.5789473684210527,Goes to the window
13.53061224489796,1.5789473684210527,Goes to the window
13.795918367346939,1.5789473684210527,Goes to the window
14.061224489795919,1.5789473684210527,Goes to the window
14.326530612244898,1.5789473684210527,Goes to the window
14.591836734693878,1.5789473684210527,Goes to the window
14.857142857142858,1.5789473684210527,Goes to the window
15.122448979591837,1.5789473684210527,Goes to the window
15.387755102040817,1.5789473684210527,Goes to the window
15.653061224489797,1.5789473684210527,Goes to the window
15.918367346938776,1.5789473684210527,Goes to the window
16.183673469387756,1.5789473684210527,Goes to the window
16.448979591836736,1.5789473684210527,Goes to the window
16.714285714285715,1.5789473684210527,Goes to the window
16.979591836734695,1.5789473684210527,Goes to the window
17.244897959183675,1.5789473684210527,Goes to the window
17.510204081632654,1.5789473684210527,Goes to the window
17.775510204081634,1.5789473684210527,Goes to the window
18.040816326530614,1.5789473684210527,He enters
18.306122448979593,1.5789473684210527,He enters
18.571428571428573,1.5789473684210527,He enters
18.836734693877553,1.5789473684210527,He enters
19.102040816326532,1.5789473684210527,He enters
19.367346938775512,1.5789473684210527,He enters
19.632653061224488,1.5789473684210527,He enters
19.89795918367347,1.5789473684210527,He enters
20.163265306122447,1.5789473684210527,He enters
20.42857142857143,1.5789473684210527,He enters
20.693877551020407,1.5789473684210527,He enters
20.95918367346939,1.5789473684210527,He enters
21.224489795918366,1.5789473684210527,He enters
21.48979591836735,1.5789473684210527,He enters
21.755102040816325,1.5789473684210527,He enters
22.02040816326531,1.5789473684210527,He enters
22.285714285714285,1.5789473684210527,He enters
22.551020408163268,1.5789473684210527,He enters
22.816326530612244,1.5789473684210527,He enters
23.081632653061227,1.5789473684210527,He enters
23.346938775510203,1.5789473684210527,He enters
23.612244897959187,1.5789473684210527,He enters
23.877551020408163,1.5789473684210527,He enters
24.142857142857146,1.5789473684210527,He enters
24.408163265306122,1.5789473684210527,He enters
24.673469387755105,1.5789473684210527,He enters
24.93877551020408,1.5789473684210527,He enters
